Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street
06-11-2023 00:00,10-01-2020 00:00,1,7,Wilshire,722,2,354,THEFT OF IDENTITY,0923 0930 1822 0928,26,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,100 S  FLORES                       ST,
06-11-2023 00:00,05-08-2020 00:00,1200,15,N Hollywood,1548,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0448,29,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,5300    CLEON                        AV,
06-10-2023 00:00,04-01-2020 00:00,5,9,Van Nuys,911,2,354,THEFT OF IDENTITY,1822 0100 0923,56,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,6600    PEACH                        AV,
06-10-2023 00:00,04-01-2020 00:00,1930,12,77th Street,1207,2,354,THEFT OF IDENTITY,,24,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,4600    WESLEY                       AV,
05-07-2022 00:00,04-01-2020 00:00,457,2,Rampart,231,1,330,BURGLARY FROM VEHICLE,0344 0329,32,M,H,101,STREET,,,IC,Invest Cont,330,,,,200 S  VENDOME                      ST,
02-03-2023 00:00,04-01-2020 00:00,1000,11,Northeast,1152,2,354,THEFT OF IDENTITY,1822 1501 0100,25,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,4200    CLAYTON                      AV,
06-02-2023 00:00,06-01-2020 00:00,1200,20,Olympic,2071,2,662,"BUNCO, GRAND THEFT",0701 0800 0344 1822,44,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,662,,,,1500 S  GRAMERCY                     PL,
03-10-2022 00:00,03-10-2020 00:00,35,13,Newton,1324,2,354,THEFT OF IDENTITY,1822 0100,30,F,B,750,CYBERSPACE,,,IC,Invest Cont,354,,,,1400 E  20TH                         ST,
03-10-2022 00:00,03-10-2020 00:00,100,14,Pacific,1406,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,3600    KEYSTONE                     AV,
05-07-2023 00:00,03-10-2020 00:00,1545,17,Devonshire,1718,2,354,THEFT OF IDENTITY,0929 0930,42,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,11100    DENSMORE                     AV,
05-07-2023 00:00,03-10-2020 00:00,1200,19,Mission,1981,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,8600    LANGDON                      AV,
01-05-2022 00:00,03-10-2020 00:00,815,2,Rampart,269,2,354,THEFT OF IDENTITY,0100 0930,58,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,700    WITMER                       ST,
01-10-2022 00:00,03-10-2020 00:00,1600,6,Hollywood,668,2,354,THEFT OF IDENTITY,1822,30,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,WILTON,LEXINGTON
11-08-2023 00:00,05-08-2020 00:00,1120,13,Newton,1383,2,354,THEFT OF IDENTITY,100,51,M,H,750,CYBERSPACE,,,IC,Invest Cont,354,,,,200 W  60TH                         ST,
11-08-2023 00:00,07-11-2020 00:00,1200,15,N Hollywood,1541,2,354,THEFT OF IDENTITY,0377 1822,63,M,W,209,EQUIPMENT RENTAL,,,IC,Invest Cont,354,,,,12600    OTSEGO                       ST,
11-08-2023 00:00,07-11-2020 00:00,1200,15,N Hollywood,1557,2,860,BATTERY WITH SEXUAL CONTACT,0913 1810,29,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,860,,,,10900    BLIX                         ST,
11-08-2023 00:00,07-11-2020 00:00,2100,1,Central,132,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1814 0408 0329 0421 0400,59,F,A,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,,,,800 W  1ST                          ST,
11-08-2023 00:00,10-10-2020 00:00,820,12,77th Street,1267,1,820,ORAL COPULATION,1203 1251 1258 0913 0500 0507 0549 0360,14,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,812,820,,,800 W  83RD                         ST,
11-08-2023 00:00,01-01-2020 00:00,1530,13,Newton,1362,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),0914 1817 0913,12,F,H,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,IC,Invest Cont,812,813,,,4800 S  SAN PEDRO                    ST,
11-08-2023 00:00,07-01-2020 00:00,1800,5,Harbor,504,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),0522 0556 1259 0913 0448,12,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,812,860,,,1600 W  206TH                        ST,
11-08-2023 00:00,07-01-2020 00:00,1800,6,Hollywood,622,2,661,UNAUTHORIZED COMPUTER ACCESS,1822 1914,30,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,661,,,,8100    WILLOW GLEN                  RD,
11-08-2023 00:00,07-01-2020 00:00,1305,15,N Hollywood,1555,2,354,THEFT OF IDENTITY,377,71,F,W,203,OTHER BUSINESS,,,IC,Invest Cont,354,,,,11300    OTSEGO                       ST,
09-09-2022 00:00,06-01-2020 00:00,1900,13,Newton,1352,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",0527 0913 1259 1402 1309,14,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,810,998,,,4600 S  MAIN                         ST,
09-09-2022 00:00,06-01-2020 00:00,600,21,Topanga,2113,2,354,THEFT OF IDENTITY,1822,42,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,7900    SAUSALITO                    AV,
09-09-2022 00:00,06-01-2020 00:00,1200,10,West Valley,1025,2,354,THEFT OF IDENTITY,1822 1908,69,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,17900    SHERMAN                      WY,
09-09-2022 00:00,08-01-2020 00:00,1200,16,Foothill,1668,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 2021,49,F,W,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,AO,Adult Other,930,,,,9700    PINEWOOD                     AV,
09-09-2022 00:00,08-01-2020 00:00,2300,18,Southeast,1849,2,354,THEFT OF IDENTITY,930,26,F,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,2000 E  115TH                        ST,
09-09-2022 00:00,08-02-2020 00:00,1415,13,Newton,1361,2,354,THEFT OF IDENTITY,0100 0928,63,M,H,751,WEBSITE,,,IC,Invest Cont,354,,,,4600 S  BROADWAY,
09-09-2022 00:00,08-02-2020 00:00,1,9,Van Nuys,989,2,354,THEFT OF IDENTITY,1501,41,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,4200    VENTURA CANYON               AV,
09-09-2022 00:00,08-02-2020 00:00,1445,13,Newton,1393,2,354,THEFT OF IDENTITY,100,57,M,B,750,CYBERSPACE,,,IC,Invest Cont,354,,,,100 W  70TH                         ST,
09-09-2022 00:00,08-02-2020 00:00,1445,20,Olympic,2026,2,354,THEFT OF IDENTITY,1822,24,F,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,400 S  CATALINA                     ST,
09-09-2022 00:00,08-02-2020 00:00,1500,19,Mission,1977,2,901,VIOLATION OF RESTRAINING ORDER,1259 2038,15,F,H,101,STREET,,,AA,Adult Arrest,901,,,,CANTERBURY,OSBORNE
03-10-2023 00:00,04-10-2020 00:00,200,1,Central,163,2,354,THEFT OF IDENTITY,928,36,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,700 S  SPRING                       ST,
04-07-2022 00:00,04-03-2020 00:00,144,13,Newton,1331,2,354,THEFT OF IDENTITY,0100 0930 1822,29,M,H,750,CYBERSPACE,,,IC,Invest Cont,354,,,,2700 S  GRAND                        AV,
01-09-2021 00:00,04-03-2020 00:00,1600,9,Van Nuys,964,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 1420,22,F,W,405,CLOTHING STORE,,,IC,Invest Cont,442,,,,14000    RIVERSIDE                    DR,
02-08-2023 00:00,01-01-2020 00:00,1,19,Mission,1995,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),0913 1817 0556 1258 0522,5,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,812,860,,,14700    BLYTHE                       ST,
02-08-2023 00:00,12-01-2020 00:00,1,16,Foothill,1602,2,354,THEFT OF IDENTITY,1501,22,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,12100    MERCER                       ST,
02-08-2023 00:00,12-01-2020 00:00,1541,1,Central,185,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329,26,M,H,101,STREET,,,IC,Invest Cont,740,,,,900 S  MAIN                         ST,
02-08-2023 00:00,10-08-2020 00:00,1925,6,Hollywood,656,2,354,THEFT OF IDENTITY,0928 1822 0344,38,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,1000    WILCOX                       AV,
10-02-2023 00:00,01-01-2020 00:00,900,2,Rampart,235,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),0522 0913 0602 0554 1259,13,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,812,860,,,200 S  LAKE                         ST,
10-02-2023 00:00,01-01-2020 00:00,1435,10,West Valley,1063,2,354,THEFT OF IDENTITY,1822,61,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,18600    VENTURA                      BL,
10-02-2023 00:00,06-01-2020 00:00,1200,21,Topanga,2146,2,354,THEFT OF IDENTITY,1822 0930,33,F,A,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,6800    ALABAMA                      AV,
10-02-2023 00:00,06-01-2020 00:00,1529,20,Olympic,2069,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1202 1822 2032,63,M,K,702,OFFICE BUILDING/OFFICE,,,IC,Invest Cont,341,,,,2500 W  OLYMPIC                      BL,
10-02-2023 00:00,06-01-2020 00:00,945,2,Rampart,256,2,354,THEFT OF IDENTITY,100,28,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,600 S  UNION                        AV,
06-12-2022 00:00,03-04-2020 00:00,800,18,Southeast,1832,2,946,OTHER MISCELLANEOUS CRIME,0913 0935,-2,X,X,726,POLICE FACILITY,,,IC,Invest Cont,946,,,,100 W  108TH                        ST,
06-12-2022 00:00,03-04-2020 00:00,900,7,Wilshire,702,2,354,THEFT OF IDENTITY,929,27,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,700 N  GENESEE                      AV,
06-12-2022 00:00,03-04-2020 00:00,1450,2,Rampart,237,2,354,THEFT OF IDENTITY,1822 0100 0917,20,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,200    WITMER                       ST,
06-12-2022 00:00,04-10-2020 00:00,815,18,Southeast,1802,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344 0377 0910,28,M,H,801,MTA BUS,,,IC,Invest Cont,440,,,,200 W  MANCHESTER                   AV,
06-12-2022 00:00,04-10-2020 00:00,400,7,Wilshire,722,1,310,BURGLARY,1822 0344 1607 1300,31,F,W,707,GARAGE/CARPORT,,,IC,Invest Cont,310,,,,100 N  CROFT                        AV,
10-11-2023 00:00,04-10-2020 00:00,1000,12,77th Street,1259,2,354,THEFT OF IDENTITY,100,37,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,7500 S  SAN PEDRO                    ST,
10-11-2023 00:00,04-10-2020 00:00,1500,10,West Valley,1017,1,761,BRANDISH WEAPON,1202 1822 0334,59,F,H,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,761,,,,SHERMAN                      WY,ENCINO
07-05-2022 00:00,03-01-2020 00:00,1200,10,West Valley,1001,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1813 0416,43,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,SHIRLEY,ROSCOE                       BL
07-05-2022 00:00,03-01-2020 00:00,1200,14,Pacific,1464,1,440,THEFT PLAIN - PETTY ($950 & UNDER),344,45,M,O,203,OTHER BUSINESS,,,IC,Invest Cont,440,,,,CAMPUS CENTER                DR,BLUFF CREEK                  DR
07-05-2022 00:00,08-02-2020 00:00,324,18,Southeast,1841,2,354,THEFT OF IDENTITY,0922 0928 0929 0930 1202 1822,63,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,10400 S  VERMONT                      AV,
07-05-2022 00:00,08-02-2020 00:00,800,4,Hollenbeck,488,2,649,DOCUMENT FORGERY / STOLEN FELONY,0601 1202 0344 0360 0913,78,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,649,,,,3400    GARNET                       ST,
12-09-2023 00:00,05-10-2020 00:00,1645,21,Topanga,2157,2,354,THEFT OF IDENTITY,0929 0928,25,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,6500    INDEPENDENCE                 AV,
12-09-2023 00:00,05-10-2020 00:00,1,12,77th Street,1213,2,354,THEFT OF IDENTITY,0100 1202,67,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,5200 S  MANHATTAN                    PL,
12-09-2023 00:00,05-10-2020 00:00,2200,5,Harbor,551,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0385 1300,0,X,X,729,SPECIALTY SCHOOL/OTHER,,,IC,Invest Cont,331,,,,300 S  WEYMOUTH                     AV,
12-09-2023 00:00,10-01-2020 00:00,1755,8,West LA,828,2,354,THEFT OF IDENTITY,1501,25,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,800    HILGARD                      AV,
02-06-2023 00:00,01-01-2020 00:00,5,19,Mission,1964,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1813 0913 0448,26,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,9400    KESTER                       AV,
02-06-2023 00:00,01-01-2020 00:00,1,9,Van Nuys,939,2,354,THEFT OF IDENTITY,1822 0917,53,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,6300    MORSE                        AV,
02-06-2023 00:00,01-01-2020 00:00,1010,12,77th Street,1267,1,440,THEFT PLAIN - PETTY ($950 & UNDER),344,57,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,8300 S  HOOVER                       ST,
02-06-2023 00:00,01-01-2020 00:00,1,12,77th Street,1273,1,310,BURGLARY,1202 0329 1300,72,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,8800    HAAS                         AV,
02-06-2023 00:00,08-09-2020 00:00,905,17,Devonshire,1745,2,354,THEFT OF IDENTITY,1822 0100 0928,35,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,17600    BLACKHAWK                    ST,
12-12-2022 00:00,02-12-2020 00:00,840,7,Wilshire,714,2,354,THEFT OF IDENTITY,1822 0100,26,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,400 N  FULLER                       AV,
04-11-2023 00:00,02-12-2020 00:00,835,5,Harbor,585,2,354,THEFT OF IDENTITY,0922 0929 0377,28,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,800 W  19TH                         ST,
04-11-2023 00:00,10-01-2020 00:00,1400,9,Van Nuys,971,2,354,THEFT OF IDENTITY,1822,47,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,4700    BURNET                       AV,
04-11-2023 00:00,06-09-2020 00:00,1535,10,West Valley,1023,2,354,THEFT OF IDENTITY,1822 0928,25,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,19200    HAYNES                       ST,
12-09-2022 00:00,12-02-2020 00:00,1535,12,77th Street,1251,2,354,THEFT OF IDENTITY,0100 1822 0922,29,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,6800    10TH                         AV,
12-09-2022 00:00,01-02-2020 00:00,800,18,Southeast,1824,2,354,THEFT OF IDENTITY,0930 0928 1822 0100,21,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,9700 S  CENTRAL                      AV,
09-12-2023 00:00,09-01-2020 00:00,1,5,Harbor,526,2,662,"BUNCO, GRAND THEFT",0344 0701 0800,54,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,662,,,,600 N  FRIES                        AV,
04-10-2022 00:00,04-06-2020 00:00,1200,10,West Valley,1024,1,510,VEHICLE - STOLEN,,0,,,707,GARAGE/CARPORT,,,IC,Invest Cont,510,,,,6600    RESEDA                       BL,
04-10-2022 00:00,04-06-2020 00:00,1,3,Southwest,395,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,1501 1309,19,X,X,726,POLICE FACILITY,,,IC,Invest Cont,845,,,,1500 W  MARTIN LUTHER KING JR        BL,
04-10-2022 00:00,07-01-2020 00:00,800,10,West Valley,1021,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0416 0400 0913 1814 0446 0408 0444 1414,37,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,6800    CORBIN                       AV,
04-10-2022 00:00,07-01-2020 00:00,1900,3,Southwest,311,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),0913 0558 0503 0510 1258 1251 0448,11,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,812,860,,,5500    GEER                         ST,
04-10-2022 00:00,07-01-2020 00:00,1104,12,77th Street,1268,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1906,23,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,956,,,,200 E  84TH                         PL,
02-09-2023 00:00,02-09-2020 00:00,1415,6,Hollywood,636,2,354,THEFT OF IDENTITY,1822 0930 0928,35,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,1700 N  LAS PALMAS                   AV,
01-05-2024 00:00,05-05-2020 00:00,1025,12,77th Street,1269,2,354,THEFT OF IDENTITY,0100 0917 0929 0930 0935 0928 1822,39,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,900 E  82ND                         ST,
01-05-2024 00:00,05-05-2020 00:00,1000,14,Pacific,1413,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1906,37,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,956,,,,500    SAN JUAN                     AV,
06-06-2023 00:00,05-05-2020 00:00,800,1,Central,142,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",0344 1803,60,M,O,702,OFFICE BUILDING/OFFICE,,,IC,Invest Cont,668,,,,300 S  HOPE                         ST,
06-06-2023 00:00,11-08-2020 00:00,1005,7,Wilshire,722,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0913,59,F,O,707,GARAGE/CARPORT,,,IC,Invest Cont,440,,,,100 S  FLORES                       ST,
06-06-2023 00:00,11-08-2020 00:00,1200,7,Wilshire,701,2,662,"BUNCO, GRAND THEFT",344,34,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,662,,,,700 N  ALFRED                       ST,
06-06-2023 00:00,03-01-2020 00:00,945,7,Wilshire,725,2,354,THEFT OF IDENTITY,0100 1822,54,F,J,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,100 N  FULLER                       AV,
06-06-2023 00:00,03-01-2020 00:00,1200,9,Van Nuys,974,1,310,BURGLARY,0397 0344,48,M,W,221,PUBLIC STORAGE,,,IC,Invest Cont,310,,,,4600    VAN NUYS                     BL,
06-06-2023 00:00,03-01-2020 00:00,2000,10,West Valley,1029,1,330,BURGLARY FROM VEHICLE,1607 0344,46,M,H,101,STREET,,,IC,Invest Cont,330,,,,GLORIA,BASSETT
06-06-2023 00:00,03-01-2020 00:00,1645,10,West Valley,1024,2,354,THEFT OF IDENTITY,1822 0917 0929,20,F,F,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,6600    RESEDA                       BL,
06-06-2023 00:00,03-01-2020 00:00,155,17,Devonshire,1795,2,354,THEFT OF IDENTITY,0929 0930 1822,27,M,B,605,AUTOMATED TELLER MACHINE (ATM),,,IC,Invest Cont,354,,,,8300    WHITE OAK                    AV,
06-06-2023 00:00,04-01-2020 00:00,5,4,Hollenbeck,459,1,121,"RAPE, FORCIBLE",1258 0527,10,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,3100    WINTER                       ST,
06-06-2023 00:00,04-01-2020 00:00,1140,12,77th Street,1204,2,354,THEFT OF IDENTITY,0100 0931 0930,36,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,1400 W  47TH                         ST,
12-05-2022 00:00,04-01-2020 00:00,1500,6,Hollywood,643,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0400 2000 1813 0416 0417 0446,10,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,7200    FRANKLIN                     AV,
12-05-2022 00:00,04-01-2020 00:00,800,11,Northeast,1172,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),329,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,745,,,,1200    WESTERLY                     TR,
01-07-2024 00:00,06-07-2020 00:00,1315,12,77th Street,1293,2,354,THEFT OF IDENTITY,0929 0930 0928 1822 0100,35,F,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,10200    RUTHELEN                     ST,
07-06-2022 00:00,03-01-2020 00:00,1000,9,Van Nuys,923,2,354,THEFT OF IDENTITY,1822 1202 0929,59,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,6400    VAN NUYS                     BL,
07-06-2022 00:00,03-01-2020 00:00,1800,20,Olympic,2014,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1813 2000 0444 0400 0408 0448,33,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,200 S  NORMANDIE                    AV,
08-06-2022 00:00,06-04-2020 00:00,1620,20,Olympic,2054,2,354,THEFT OF IDENTITY,1822 0922,60,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,3300    SAN MARINO                   ST,
02-03-2021 00:00,06-04-2020 00:00,1400,12,77th Street,1265,2,624,BATTERY - SIMPLE ASSAULT,0913 0416 0361,56,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,1300 W  MANCHESTER                   AV,
08-11-2022 00:00,06-04-2020 00:00,1015,7,Wilshire,773,2,354,THEFT OF IDENTITY,930,28,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,1900 S  BURNSIDE                     AV,
08-11-2022 00:00,06-04-2020 00:00,600,13,Newton,1364,2,354,THEFT OF IDENTITY,0935 1822 0930,50,M,H,101,STREET,,,IC,Invest Cont,354,,,,1200 E  46TH                         ST,
08-11-2022 00:00,08-05-2020 00:00,1950,17,Devonshire,1745,2,354,THEFT OF IDENTITY,1501 1822,41,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,10300    LINDLEY                      AV,
08-11-2022 00:00,08-05-2020 00:00,2030,11,Northeast,1161,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,AA,Adult Arrest,510,,,,KENMORE                      ST,FOUNTAIN
08-11-2022 00:00,08-05-2020 00:00,1200,4,Hollenbeck,439,2,946,OTHER MISCELLANEOUS CRIME,1501,0,M,H,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,IC,Invest Cont,946,,,,2200    LILLYVALE                    AV,
08-11-2022 00:00,01-01-2020 00:00,1510,11,Northeast,1124,2,354,THEFT OF IDENTITY,1822,26,M,H,725,"GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)",,,IC,Invest Cont,354,,,,3000 W  AVENUE 32,
08-11-2022 00:00,08-01-2020 00:00,5,19,Mission,1985,2,813,CHILD ANNOYING (17YRS & UNDER),,13,F,W,737,SKATING RINK*,,,IC,Invest Cont,813,,,,8700    VAN NUYS                     BL,
08-11-2022 00:00,01-01-2020 00:00,1,18,Southeast,1801,1,820,ORAL COPULATION,0512 1258 0522 0432 0510 0551 0549 2021,6,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,812,820,,,500 W  92ND                         ST,
08-11-2022 00:00,01-01-2020 00:00,800,16,Foothill,1698,2,649,DOCUMENT FORGERY / STOLEN FELONY,0924 1822,37,M,X,203,OTHER BUSINESS,,,IC,Invest Cont,649,,,,7900    SAN FERNANDO                 RD,
